"id","text","createdAt"
7113,"Vudu SOKOLENDINfairmoneyPlamcr9credi Izanagi Japanese Restaurant Aramex anchoria invest","2025-07-08 21:51:51.282440"
7114,"FuboTV FairMoney Shiro Restaurant & Bar Kwik zara capital","2025-07-08 21:51:51.282441"
7115,"Crackle Carbon Talindo Steakhouse Fortune Global Limited creditcrest","2025-07-08 21:51:51.282442"
7116,"Rakuten TV Branch Kaly Au Fratelli Industries Ltd uba money market","2025-07-08 21:51:51.282443"
7117,"Mubi Palmcredit XO Bakery BMV Energy Logistics ibtc money market","2025-07-08 21:51:51.282444"
7118,"Shudder QuickCheck Àjọjẹ Brunel Logistics Global Solutions Limited ibtc asset","2025-07-08 21:51:51.282445"
7119,"Sling TV Aella Credit food delivery Burcont Shipping Nigeria Limited coronation money market","2025-07-08 21:51:51.282446"
7120,"iROKOtv KiaKia restaurant near me BVL Agency csl stockbrokers","2025-07-08 21:51:51.282447"
7121,"Showmax Nigeria Migo fast food deals Baxwell Express legacy money market","2025-07-08 21:51:51.282448"
7122,"OnDemand Africa Lidya grocery shopping online MAX (max.ng) abacus money market","2025-07-08 21:51:51.282449"
7123,"Kwese Play FINT cake shop MVX edc nigeria money market","2025-07-08 21:51:51.282450"
7124,"Afrinolly Kwaba ice cream parlor ThinkBikes Limited money market fund","2025-07-08 21:51:51.282451"
7125,"TVC Play Lendha pizza hut deals Gokada icon stockbrokers","2025-07-08 21:51:51.282452"
7126,"Nollywood TV Owoafara birthday cake delivery Autochek trw stockbrokers","2025-07-08 21:51:51.282453"
7127,"Viewza Zippy Capital Browns Café & Restaurant Dellyman horizon stockbrokers","2025-07-08 21:51:51.282455"
7128,"Pulse TV Soko Loan Ocean Basket Titan Airlogistics fsl asset","2025-07-08 21:51:51.282456"
7129,"Netflix Xcrosscash The Bungalow Restaurant transport cowry asset","2025-07-08 21:51:51.282457"
7130,"Amazon Prime Video EaseMoni Terra Kulture Food Lounge taxi united capital asset","2025-07-08 21:51:51.282458"
7131,"Hulu Disney+ OKash Metisse uber trustbanc asset","2025-07-08 21:51:51.282459"
7132,"Disney+ CashLion BluCabana Restaurant & Cafe Uber Nigeria core asset","2025-07-08 21:51:51.282460"
7133,"HBO Max GoCash Nkoyo Restaurant Bolt Nigeria first ally asset","2025-07-08 21:51:51.282461"
7134,"YouTube RenMoney Jevinik Restaurant Oga Taxi nobleserve capital","2025-07-08 21:51:51.282462"
7135,"Apple TV+ Lidya Mr Biggs Lyft Nigeria alpha morgan capital","2025-07-08 21:51:51.282463"
7136,"Peacock FairMoney Eastern Garden Chinese Restaurant Ride Austin leo targeted saving","2025-07-08 21:51:51.282464"
7137,"Paramount+ QuickCheck Freddy’s Restaurant InDriver Nigeria leo recurrent saving","2025-07-08 21:51:51.282465"
7138,"Tubi PalmCredit Genesis Restaurant GoKada monthly saving","2025-07-08 21:51:51.282466"
7139,"Vudu Zedvance Bubbles Plaza MaxOkada target saving","2025-07-08 21:51:51.282467"
7140,"FuboTV C24 Kokodome Restaurant SafeBoda fgsatsa goal top up","2025-07-08 21:51:51.282468"
7141,"Crackle Okash Cilantro Restaurant and Lounge Taxify festivesave","2025-07-08 21:51:51.282469"
7142,"Rakuten TV Credit Direct Vista Restaurant PickMeUp paymyrent nigeria","2025-07-08 21:51:51.282470"
7143,"Mubi KiaKia The LasPalmas Restaurant Little Cab Nigeria digikolo","2025-07-08 21:51:51.282471"
7144,"Shudder Carbon Royal Express Café & Restaurant SwiftRide wealthbuddy","2025-07-08 21:51:51.282472"
7145,"Sling TV Aella Sweet Sensation Uber investnow","2025-07-08 21:51:51.282474"
7146,"iROKOtv Specta Kilimanjaro Bolt fandk savings","2025-07-08 21:51:51.282475"
7147,"Showmax Nigeria ALAT KFC Nigeria inDrive i-invest","2025-07-08 21:51:51.282476"
7148,"OnDemand Africa Pay Later Tantalizers Rida parthian partner","2025-07-08 21:51:51.282477"
7149,"Kwese Play INTERES T Chicken Republic Treepz yoocharr","2025-07-08 21:51:51.282478"
7150,"Afrinolly SOKOLENDINfairmoneyPlamcr9credi Dominos Pizza Nigeria Shuttlers investa ng","2025-07-08 21:51:51.282479"
7151,"TVC Play FairMoney Barcelos Xend stashbox","2025-07-08 21:51:51.282480"
7152,"Nollywood TV Carbon Mega Chicken Lite (Literide) ziing","2025-07-08 21:51:51.282481"
7153,"Viewza Branch Yellow Chilli Gomyway money market","2025-07-08 21:51:51.282482"
7154,"Pulse TV Palmcredit Chicken Cottage Staffbus goal created","2025-07-08 21:51:51.282483"
7155,"Netflix QuickCheck Bogobiri House Hytch goal topup","2025-07-08 21:51:51.282484"
7156,"Amazon Prime Video Aella Credit Hard Rock Cafe Cliqcab stash created","2025-07-08 21:51:51.282485"
7157,"Hulu KiaKia Tastee Fried Chicken Along Transport coop savings","2025-07-08 21:51:51.282486"
7158,"Disney+ Migo Veggie Victory Drop Innovations savings successful","2025-07-08 21:51:51.282487"
7159,"HBO Max Lidya The Place Restaurant Jumia Logistics xmas savings","2025-07-08 21:51:51.282488"
7160,"YouTube FINT Eko Sky Restaurant and Lounge GIG Logistics octafx","2025-07-08 21:51:51.282489"
7161,"Apple TV+ Kwaba RSVP Lagos Konga Express mkt fund","2025-07-08 21:51:51.282490"
7162,"Peacock Lendha Shiro Lagos DHL Nigeria market fund","2025-07-08 21:51:51.282497"
7163,"Paramount+ Owoafara Cactus Restaurant FedEx Nigeria mutual benefit","2025-07-08 21:51:51.282498"
7164,"Tubi Zippy Capital The Ona UPS Nigeria equity fund","2025-07-08 21:51:51.282499"
7165,"Vudu Soko Loan Z Kitchen Tranex axa mmf","2025-07-08 21:51:51.282500"
7166,"FuboTV Xcrosscash Park 'n' Shop, Lekki Max.ng arm mmf","2025-07-08 21:51:51.282501"
7167,"Crackle EaseMoni Yin Yang Express Oship axa-mmf","2025-07-08 21:51:51.282502"
7168,"Rakuten TV OKash Asia Town Sendy monthly contr","2025-07-08 21:51:51.282503"
7169,"Mubi CashLion Due by Chef Dish Jovago esusu","2025-07-08 21:51:51.282504"
7170,"Shudder GoCash Biobak Kitchen NIPOST monthsav","2025-07-08 21:51:51.282505"
7171,"Sling TV RenMoney Floxy Kitchen Lapo Express monthly sav","2025-07-08 21:51:51.282506"
7172,"iROKOtv Lidya Vanilla Restaurant GoKada Logistics weekly sav","2025-07-08 21:51:51.282507"
7173,"Showmax Nigeria FairMoney Funmi Food Canteen, Agege Kobo360 weeklysav","2025-07-08 21:51:51.282508"
7174,"OnDemand Africa QuickCheck Lekki Conservation Centre Yeloha monthly ajo","2025-07-08 21:51:51.282509"
7175,"Kwese Play PalmCredit Omu Resort Shuttlers weekly ajo","2025-07-08 21:51:51.282510"
7176,"Afrinolly Zedvance Nike Art Gallery Easy Truck ajo contr","2025-07-08 21:51:51.282511"
7177,"TVC Play C24 Lagos Marina PostaPlus flexible sav","2025-07-08 21:51:51.282512"
7178,"Nollywood TV Okash Olumo Rock Swift Transport savings from expenses","2025-07-08 21:51:51.282514"
7179,"monthly contr Netflix from Aella Credit for hotels and Uber via wealthng","2025-07-08 21:53:46.509989"
7180,"monthly ajo for Miami Beach Resort and Tantalizers, paid to KiaKia via Shuttlers, from piggyvest","2025-07-08 21:53:46.509996"
7181,"Target savings for Tantalizers from Palmcredit for Bolt to iROKOtv through afrinvest","2025-07-08 21:53:46.509997"
7182,"monthly save for Tantalizers from Palmcredit for Bolt to iROKOtv through afrinvest","2025-07-08 21:53:46.509998"
7183,"Monthly savings from Piggyvest for Netflix and Tantalizers with Bolt and QuickCheck","2025-07-08 21:53:46.509999"
7184,"monthly contr Netflix from Aella Credit for hotels and Uber via wealthng","2025-07-08 21:53:46.510000"
7185,"monthly ajo for Miami Beach Resort and Tantalizers, paid to KiaKia via Shuttlers, from piggyvest","2025-07-08 21:53:46.510001"
7186,"Target savings for Tantalizers from Palmcredit for Bolt to iROKOtv through afrinvest","2025-07-08 21:53:46.510002"
7187,"monthly save for Tantalizers from Palmcredit for Bolt to iROKOtv through afrinvest","2025-07-08 21:53:46.510003"
7188,"Monthly savings from Piggyvest for Netflix and Tantalizers with Bolt and QuickCheck","2025-07-08 21:53:46.510004"
7189,"monthly contr Netflix from Aella Credit for hotels and Uber via wealthng","2025-07-08 21:53:46.510006"
7190,"monthly ajo for Miami Beach Resort and Tantalizers, paid to KiaKia via Shuttlers, from piggyvest","2025-07-08 21:53:46.510007"
7191,"Target savings for Tantalizers from Palmcredit for Bolt to iROKOtv through afrinvest","2025-07-08 21:53:46.510008"
7192,"monthly save for Tantalizers from Palmcredit for Bolt to iROKOtv through afrinvest","2025-07-08 21:53:46.510009"
7193,"Monthly savings from Piggyvest for Netflix and Tantalizers with Bolt and QuickCheck","2025-07-08 21:53:46.510010"
7194,"payment to Netflix via Smart save from FairMoney for KFC Nigeria and Uber","2025-07-08 21:53:46.510011"
7195,"monthly contr Netflix from Aella Credit for hotels and Uber via wealthng","2025-07-08 21:53:46.510012"
7196,"monthly ajo for Miami Beach Resort and Tantalizers, paid to KiaKia via Shuttlers, from piggyvest","2025-07-08 21:53:46.510014"
7197,"Target savings for Tantalizers from Palmcredit for Bolt to iROKOtv through afrinvest","2025-07-08 21:53:46.510015"
7198,"monthly save for Tantalizers from Palmcredit for Bolt to iROKOtv through afrinvest","2025-07-08 21:53:46.510016"
7199,"Monthly savings from Piggyvest for Netflix and Tantalizers with Bolt and QuickCheck","2025-07-08 21:53:46.510017"
7200,"payment to Netflix via Smart save from FairMoney for KFC Nigeria and Uber","2025-07-08 21:53:46.510018"
7201,"monthly contr Netflix from Aella Credit for hotels and Uber via wealthng","2025-07-08 21:53:46.510019"
7202,"monthly ajo for Miami Beach Resort and Tantalizers, paid to KiaKia via Shuttlers, from piggyvest","2025-07-08 21:53:46.510020"
7203,"Target savings for Tantalizers from Palmcredit for Bolt to iROKOtv through afrinvest","2025-07-08 21:53:46.510021"
7204,"monthly save for Tantalizers from Palmcredit for Bolt to iROKOtv through afrinvest","2025-07-08 21:53:46.510022"
7205,"Monthly savings from Piggyvest for Netflix and Tantalizers with Bolt and QuickCheck","2025-07-08 21:53:46.510023"
7206,"payment to Netflix via Smart save from FairMoney for KFC Nigeria and Uber","2025-07-08 21:53:46.510024"
7207,"Netflix subscription from Carbon for Kilimanjaro and taxi, deposited to rise vest","2025-07-08 21:53:46.510025"
7208,"Monthly savings for Tantalizers from Palmcredit to Uber and iROKOtv through afrinvest","2025-07-08 21:53:46.510026"
7209,"Netflix subscription from FairMoney to Kilimanjaro and taxi, deposited to rise vest","2025-07-08 21:53:46.510027"
7210,"Monthly savings for Tantalizers from Carbon to Uber and iROKOtv through afrinvest","2025-07-08 21:53:46.510028"
7211,"Netflix subscription from FairMoney to Kilimanjaro and taxi, deposited to rise vest","2025-07-08 21:53:46.510029"
7212,"Netflix subscription from Carbon for Kilimanjaro and taxi, deposited to rise vest","2025-07-08 21:53:46.510030"
7213,"monthly save for Tantalizers from Palmcredit for Bolt to iROKOtv through afrinvest","2025-07-08 21:53:46.510031"
7214,"Monthly savings from Piggyvest for Netflix and Tantalizers with Bolt and QuickCheck","2025-07-08 21:53:46.510032"
7215,"payment to Netflix via Smart save from FairMoney for KFC Nigeria and Uber","2025-07-08 21:53:46.510033"
7216,"Netflix subscription from Carbon for Kilimanjaro and taxi, deposited to rise vest","2025-07-08 21:53:46.510035"
7217,"Monthly savings for Tantalizers from Palmcredit to Uber and iROKOtv through afrinvest","2025-07-08 21:53:46.510036"
7218,"Netflix subscription from FairMoney to Kilimanjaro and taxi, deposited to rise vest","2025-07-08 21:53:46.510037"
7219,"Monthly savings for Tantalizers from Carbon to Uber and iROKOtv through afrinvest","2025-07-08 21:53:46.510038"
7220,"Netflix subscription from FairMoney to Kilimanjaro and taxi, deposited to rise vest","2025-07-08 21:53:46.510039"
7221,"Netflix subscription from Carbon for Kilimanjaro and taxi, deposited to rise vest","2025-07-08 21:53:46.510040"
7222,"Target savings for Tantalizers from Palmcredit for Bolt to iROKOtv through afrinvest","2025-07-08 21:53:46.510041"
7223,"monthly save for Tantalizers from Palmcredit for Bolt to iROKOtv through afrinvest","2025-07-08 21:53:46.510042"
7224,"Monthly savings from Piggyvest for Netflix and Tantalizers with Bolt and QuickCheck","2025-07-08 21:53:46.510043"
7225,"payment to Netflix via Smart save from FairMoney for KFC Nigeria and Uber","2025-07-08 21:53:46.510044"
7226,"monthly contr Netflix from Aella Credit for hotels and Uber via wealthng","2025-07-08 21:53:46.510045"
7227,"monthly ajo for Miami Beach Resort and Tantalizers, paid to KiaKia via Shuttlers, from piggyvest","2025-07-08 21:53:46.510046"
7228,"Target savings for Tantalizers from Palmcredit for Bolt to iROKOtv through afrinvest","2025-07-08 21:53:46.510047"
7229,"monthly save for Tantalizers from Palmcredit for Bolt to iROKOtv through afrinvest","2025-07-08 21:53:46.510048"
7230,"Monthly savings from Piggyvest for Netflix and Tantalizers with Bolt and QuickCheck","2025-07-08 21:53:46.510049"
7231,"payment to Netflix via Smart save from FairMoney for KFC Nigeria and Uber","2025-07-08 21:53:46.510050"
7232,"Netflix subscription from Carbon for Kilimanjaro and taxi, deposited to rise vest","2025-07-08 21:53:46.510051"
7233,"Monthly savings for Tantalizers from Palmcredit to Uber and iROKOtv through afrinvest","2025-07-08 21:53:46.510052"
7234,"Netflix subscription from FairMoney to Kilimanjaro and taxi, deposited to rise vest","2025-07-08 21:53:46.510053"
7235,"Monthly savings for Tantalizers from Carbon to Uber and iROKOtv through afrinvest","2025-07-08 21:53:46.510054"
7236,"Netflix subscription from FairMoney to Kilimanjaro and taxi, deposited to rise vest","2025-07-08 21:53:46.510056"
7237,"Netflix subscription from Carbon for Kilimanjaro and taxi, deposited to rise vest","2025-07-08 21:53:46.510057"
7238,"Target savings for Tantalizers from Palmcredit for Bolt to iROKOtv through afrinvest","2025-07-08 21:53:46.510058"
7239,"monthly save for Tantalizers from Palmcredit for Bolt to iROKOtv through afrinvest","2025-07-08 21:53:46.510059"
7240,"Monthly savings from Piggyvest for Netflix and Tantalizers with Bolt and QuickCheck","2025-07-08 21:53:46.510060"
7241,"payment to Netflix via Smart save from FairMoney for KFC Nigeria and Uber","2025-07-08 21:53:46.510061"
7242,"monthly contr Netflix from Aella Credit for hotels and Uber via wealthng","2025-07-08 21:53:46.510062"
7243,"monthly ajo for Miami Beach Resort and Tantalizers, paid to KiaKia via Shuttlers, from piggyvest","2025-07-08 21:53:46.510063"
7244,"Target savings for Tantalizers from Palmcredit for Bolt to iROKOtv through afrinvest","2025-07-08 21:53:46.510064"
7245,"monthly save for Tantalizers from Palmcredit for Bolt to iROKOtv through afrinvest","2025-07-08 21:53:46.510065"
7246,"Monthly savings from Piggyvest for Netflix and Tantalizers with Bolt and QuickCheck","2025-07-08 21:53:46.510066"
7247,"payment to Netflix via Smart save from FairMoney for KFC Nigeria and Uber","2025-07-08 21:53:46.510067"
7248,"Netflix subscription from Carbon for Kilimanjaro and taxi, deposited to rise vest","2025-07-08 21:53:46.510068"
7249,"Monthly savings for Tantalizers from Palmcredit to Uber and iROKOtv through afrinvest","2025-07-08 21:53:46.510070"
7250,"Netflix subscription from FairMoney to Kilimanjaro and taxi, deposited to rise vest","2025-07-08 21:53:46.510071"
7251,"Monthly savings for Tantalizers from Carbon to Uber and iROKOtv through afrinvest","2025-07-08 21:53:46.510072"
7252,"Netflix subscription from FairMoney to Kilimanjaro and taxi, deposited to rise vest","2025-07-08 21:53:46.510073"
7253,"Netflix subscription from Carbon for Kilimanjaro and taxi, deposited to rise vest","2025-07-08 21:53:46.510074"
7254,"recurrent saving for OnDemand Africa from Carbon for Tantalizers and Bolt, managed by wealthng","2025-07-08 21:53:46.510075"
7255,"pay my rent for Eko Tourist Beach Resort from QuickCheck for Chicken Republic and Uber, managed by wealthng","2025-07-08 21:53:46.510076"
7256,"flexible saving for Hulu from Branch for Mr Bigg's and Uber, managed by pigyvest","2025-07-08 21:53:46.510077"
7257,"recurrent saving for Netflix from Carbon for Tantalizers and Bolt, managed by wealthng","2025-07-08 21:53:46.510078"
7258,"pay my rent for Eko Tourist Beach Resort from QuickCheck for Chicken Republic and Uber, managed by wealthng","2025-07-08 21:53:46.510079"
7259,"flexible saving for Hulu from Branch for Mr Bigg's and Uber, managed by pigyvest","2025-07-08 21:53:46.510080"
7260,"recurrent saving for Netflix from Carbon for Tantalizers and Bolt, managed by wealthng","2025-07-08 21:53:46.510081"
7261,"pay my rent for Eko Tourist Beach Resort from QuickCheck for Chicken Republic and Uber, managed by wealthng","2025-07-08 21:53:46.510083"
7262,"flexible saving for Hulu from Branch for Mr Bigg's and Uber, managed by pigyvest","2025-07-08 21:53:46.510084"
7263,"monthly contr Netflix from Aella Credit for hotels and Uber via wealthng","2025-07-08 21:53:46.510085"
7264,"monthly ajo for Miami Beach Resort and Tantalizers, paid to KiaKia via Shuttlers, from piggyvest","2025-07-08 21:53:46.510086"
7265,"Target savings for Tantalizers from Palmcredit for Bolt to iROKOtv through afrinvest","2025-07-08 21:53:46.510087"
7266,"monthly save for Tantalizers from Palmcredit for Bolt to iROKOtv through afrinvest","2025-07-08 21:53:46.510088"
7267,"Monthly savings from Piggyvest for Netflix and Tantalizers with Bolt and QuickCheck","2025-07-08 21:53:46.510089"
7268,"payment to Netflix via Smart save from FairMoney for KFC Nigeria and Uber","2025-07-08 21:53:46.510090"
7269,"Netflix subscription from Carbon for Kilimanjaro and taxi, deposited to rise vest","2025-07-08 21:53:46.510091"
7270,"Monthly savings for Tantalizers from Palmcredit to Uber and iROKOtv through afrinvest","2025-07-08 21:53:46.510092"
7271,"Netflix subscription from FairMoney to Kilimanjaro and taxi, deposited to rise vest","2025-07-08 21:53:46.510093"
7272,"Monthly savings for Tantalizers from Carbon to Uber and iROKOtv through afrinvest","2025-07-08 21:53:46.510094"
7273,"Netflix subscription from FairMoney to Kilimanjaro and taxi, deposited to rise vest","2025-07-08 21:53:46.510095"
7274,"Netflix subscription from Carbon for Kilimanjaro and taxi, deposited to rise vest","2025-07-08 21:53:46.510096"
7275,"recurrent saving for OnDemand Africa from Carbon for Tantalizers and Bolt, managed by wealthng","2025-07-08 21:53:46.510097"
7276,"pay my rent for Eko Tourist Beach Resort from QuickCheck for Chicken Republic and Uber, managed by wealthng","2025-07-08 21:53:46.510099"
7277,"flexible saving for Hulu from Branch for Mr Bigg's and Uber, managed by pigyvest","2025-07-08 21:53:46.510100"
7278,"recurrent saving for Netflix from Carbon for Tantalizers and Bolt, managed by wealthng","2025-07-08 21:53:46.510101"
7279,"pay my rent for Eko Tourist Beach Resort from QuickCheck for Chicken Republic and Uber, managed by wealthng","2025-07-08 21:53:46.510102"
7280,"flexible saving for Hulu from Branch for Mr Bigg's and Uber, managed by pigyvest","2025-07-08 21:53:46.510103"
7281,"recurrent saving for Netflix from Carbon for Tantalizers and Bolt, managed by wealthng","2025-07-08 21:53:46.510104"
7282,"pay my rent for Eko Tourist Beach Resort from QuickCheck for Chicken Republic and Uber, managed by wealthng","2025-07-08 21:53:46.510105"
7283,"flexible saving for Hulu from Branch for Mr Bigg's and Uber, managed by pigyvest","2025-07-08 21:53:46.510106"
7284,"Tubi subscription via QuickCheck for Chicken Republic and MAX (max.ng), funded by arm money market","2025-07-08 21:53:46.510107"
7285,"flexible savings for Disney+ from Aella Credit for Sweet Sensation and Rida, managed by afrinvest","2025-07-08 21:53:46.510108"
7286,"Hulu payment from KiaKia for Dominos Pizza Nigeria and QuickCheck, via meristem","2025-07-08 21:53:46.510109"
7287,"Tubi subscription via QuickCheck for Chicken Republic and MAX (max.ng), funded by arm money market","2025-07-08 21:53:46.510110"
7288,"flexible savings for Disney+ from Aella Credit for Sweet Sensation and Rida, managed by afrinvest","2025-07-08 21:53:46.510111"
7289,"Hulu payment from KiaKia for Dominos Pizza Nigeria and QuickCheck, via meristem","2025-07-08 21:53:46.510112"
7290,"Tubi subscription via QuickCheck for Chicken Republic and MAX (max.ng), funded by arm money market","2025-07-08 21:53:46.510113"
7291,"flexible savings for Disney+ from Aella Credit for Sweet Sensation and Rida, managed by afrinvest","2025-07-08 21:53:46.510114"
7292,"Hulu payment from KiaKia for Dominos Pizza Nigeria and QuickCheck, via meristem","2025-07-08 21:53:46.510115"
7293,"monthly contr Netflix from Aella Credit for hotels and Uber via wealthng","2025-07-08 21:53:46.510116"
7294,"monthly ajo for Miami Beach Resort and Tantalizers, paid to KiaKia via Shuttlers, from piggyvest","2025-07-08 21:53:46.510117"
7295,"Target savings for Tantalizers from Palmcredit for Bolt to iROKOtv through afrinvest","2025-07-08 21:53:46.510118"
7296,"monthly save for Tantalizers from Palmcredit for Bolt to iROKOtv through afrinvest","2025-07-08 21:53:46.510120"
7297,"Monthly savings from Piggyvest for Netflix and Tantalizers with Bolt and QuickCheck","2025-07-08 21:53:46.510121"
7298,"payment to Netflix via Smart save from FairMoney for KFC Nigeria and Uber","2025-07-08 21:53:46.510122"
7299,"Netflix subscription from Carbon for Kilimanjaro and taxi, deposited to rise vest","2025-07-08 21:53:46.510123"
7300,"Monthly savings for Tantalizers from Palmcredit to Uber and iROKOtv through afrinvest","2025-07-08 21:53:46.510124"
7301,"Netflix subscription from FairMoney to Kilimanjaro and taxi, deposited to rise vest","2025-07-08 21:53:46.510125"
7302,"Monthly savings for Tantalizers from Carbon to Uber and iROKOtv through afrinvest","2025-07-08 21:53:46.510126"
7303,"Netflix subscription from FairMoney to Kilimanjaro and taxi, deposited to rise vest","2025-07-08 21:53:46.510127"
7304,"Netflix subscription from Carbon for Kilimanjaro and taxi, deposited to rise vest","2025-07-08 21:53:46.510128"
7305,"recurrent saving for OnDemand Africa from Carbon for Tantalizers and Bolt, managed by wealthng","2025-07-08 21:53:46.510129"
7306,"pay my rent for Eko Tourist Beach Resort from QuickCheck for Chicken Republic and Uber, managed by wealthng","2025-07-08 21:53:46.510130"
7307,"flexible saving for Hulu from Branch for Mr Bigg's and Uber, managed by pigyvest","2025-07-08 21:53:46.510131"
7308,"recurrent saving for Netflix from Carbon for Tantalizers and Bolt, managed by wealthng","2025-07-08 21:53:46.510132"
7309,"pay my rent for Eko Tourist Beach Resort from QuickCheck for Chicken Republic and Uber, managed by wealthng","2025-07-08 21:53:46.510133"
7310,"flexible saving for Hulu from Branch for Mr Bigg's and Uber, managed by pigyvest","2025-07-08 21:53:46.510134"
7311,"recurrent saving for Netflix from Carbon for Tantalizers and Bolt, managed by wealthng","2025-07-08 21:53:46.510135"
7312,"pay my rent for Eko Tourist Beach Resort from QuickCheck for Chicken Republic and Uber, managed by wealthng","2025-07-08 21:53:46.510136"
7313,"flexible saving for Hulu from Branch for Mr Bigg's and Uber, managed by pigyvest","2025-07-08 21:53:46.510137"
7314,"Tubi subscription via QuickCheck for Chicken Republic and MAX (max.ng), funded by arm money market","2025-07-08 21:53:46.510138"
7315,"flexible savings for Disney+ from Aella Credit for Sweet Sensation and Rida, managed by afrinvest","2025-07-08 21:53:46.510139"
7316,"Hulu payment from KiaKia for Dominos Pizza Nigeria and QuickCheck, via meristem","2025-07-08 21:53:46.510141"
7317,"Tubi subscription via QuickCheck for Chicken Republic and MAX (max.ng), funded by arm money market","2025-07-08 21:53:46.510142"
7318,"flexible savings for Disney+ from Aella Credit for Sweet Sensation and Rida, managed by afrinvest","2025-07-08 21:53:46.510143"
7319,"Hulu payment from KiaKia for Dominos Pizza Nigeria and QuickCheck, via meristem","2025-07-08 21:53:46.510144"
7320,"Tubi subscription via QuickCheck for Chicken Republic and MAX (max.ng), funded by arm money market","2025-07-08 21:53:46.510145"
7321,"flexible savings for Disney+ from Aella Credit for Sweet Sensation and Rida, managed by afrinvest","2025-07-08 21:53:46.510146"
7322,"Hulu payment from KiaKia for Dominos Pizza Nigeria and QuickCheck, via meristem","2025-07-08 21:53:46.510147"
7323,"Peacock monthly payment from FairMoney for Barcelos and Bolt, managed by wealthng","2025-07-08 21:53:46.510148"
7324,"Crackle subscription via QuickCheck for Tastee Fried Chicken and InDriver Nigeria, funded by cowry asset","2025-07-08 21:53:46.510149"
7325,"FuboTV recurring payment from Carbon for KFC Nigeria and Oga Taxi, managed by wealthng","2025-07-08 21:53:46.510150"
7326,"Peacock monthly payment from FairMoney for Barcelos and Bolt, managed by wealthng","2025-07-08 21:53:46.510151"
7327,"Crackle subscription via QuickCheck for Tastee Fried Chicken and InDriver Nigeria, funded by cowry asset","2025-07-08 21:53:46.510152"
7328,"FuboTV recurring payment from Carbon for KFC Nigeria and Oga Taxi, managed by wealthng","2025-07-08 21:53:46.510153"
7329,"Peacock monthly payment from FairMoney for Barcelos and Bolt, managed by wealthng","2025-07-08 21:53:46.510154"
7330,"Crackle subscription via QuickCheck for Tastee Fried Chicken and InDriver Nigeria, funded by cowry asset","2025-07-08 21:53:46.510156"
7331,"FuboTV recurring payment from Carbon for KFC Nigeria and Oga Taxi, managed by wealthng","2025-07-08 21:53:46.510157"
7332,"monthly contr Netflix from Aella Credit for hotels and Uber via wealthng","2025-07-08 21:53:46.510158"
7333,"monthly ajo for Miami Beach Resort and Tantalizers, paid to KiaKia via Shuttlers, from piggyvest","2025-07-08 21:53:46.510159"
7334,"Target savings for Tantalizers from Palmcredit for Bolt to iROKOtv through afrinvest","2025-07-08 21:53:46.510160"
7335,"monthly save for Tantalizers from Palmcredit for Bolt to iROKOtv through afrinvest","2025-07-08 21:53:46.510161"
7336,"Monthly savings from Piggyvest for Netflix and Tantalizers with Bolt and QuickCheck","2025-07-08 21:53:46.510162"
7337,"payment to Netflix via Smart save from FairMoney for KFC Nigeria and Uber","2025-07-08 21:53:46.510163"
7338,"Netflix subscription from Carbon for Kilimanjaro and taxi, deposited to rise vest","2025-07-08 21:53:46.510164"
7339,"Monthly savings for Tantalizers from Palmcredit to Uber and iROKOtv through afrinvest","2025-07-08 21:53:46.510165"
7340,"Netflix subscription from FairMoney to Kilimanjaro and taxi, deposited to rise vest","2025-07-08 21:53:46.510166"
7341,"Monthly savings for Tantalizers from Carbon to Uber and iROKOtv through afrinvest","2025-07-08 21:53:46.510167"
7342,"Netflix subscription from FairMoney to Kilimanjaro and taxi, deposited to rise vest","2025-07-08 21:53:46.510168"
7343,"Netflix subscription from Carbon for Kilimanjaro and taxi, deposited to rise vest","2025-07-08 21:53:46.510169"
7344,"recurrent saving for OnDemand Africa from Carbon for Tantalizers and Bolt, managed by wealthng","2025-07-08 21:53:46.510170"
7345,"pay my rent for Eko Tourist Beach Resort from QuickCheck for Chicken Republic and Uber, managed by wealthng","2025-07-08 21:53:46.510171"
7346,"flexible saving for Hulu from Branch for Mr Bigg's and Uber, managed by pigyvest","2025-07-08 21:53:46.510172"
7347,"recurrent saving for Netflix from Carbon for Tantalizers and Bolt, managed by wealthng","2025-07-08 21:53:46.510173"
7348,"pay my rent for Eko Tourist Beach Resort from QuickCheck for Chicken Republic and Uber, managed by wealthng","2025-07-08 21:53:46.510174"
7349,"flexible saving for Hulu from Branch for Mr Bigg's and Uber, managed by pigyvest","2025-07-08 21:53:46.510175"
7350,"recurrent saving for Netflix from Carbon for Tantalizers and Bolt, managed by wealthng","2025-07-08 21:53:46.510177"
7351,"pay my rent for Eko Tourist Beach Resort from QuickCheck for Chicken Republic and Uber, managed by wealthng","2025-07-08 21:53:46.510178"
7352,"flexible saving for Hulu from Branch for Mr Bigg's and Uber, managed by pigyvest","2025-07-08 21:53:46.510179"
7353,"Tubi subscription via QuickCheck for Chicken Republic and MAX (max.ng), funded by arm money market","2025-07-08 21:53:46.510180"
7354,"flexible savings for Disney+ from Aella Credit for Sweet Sensation and Rida, managed by afrinvest","2025-07-08 21:53:46.510181"
7355,"Hulu payment from KiaKia for Dominos Pizza Nigeria and QuickCheck, via meristem","2025-07-08 21:53:46.510182"
